ДГг-1-1    ФГИ/ХОПП1  25 071002-1-2-3I           071002-1-2-3.pli.xml/1/1                          
ДКидБ-3-2  ФИДиЖ   3  23 0350002-2-3M            0350002-2-3.plm.xml/3/1                           
ДКидБ-2-3  ФИДиЖ   2  22 0350003-2-3M            0350003-2-3.plm.xml/2/1                           
ДКидБ-3-3  ФИДиЖ   3  31 0350003-2-3M            0350003-2-3.plm.xml/3/1                           
ДКидБ-2-4  ФИДиЖ   2  24 0350004-2M              0350004-2.plm.xml/2/1                             
ЗКжБ-1-1   ФИДиЖ   1  10 031300-1-2-3Z           031300-1-2-3.plz.xml/1/1                          
ЗКжБ-2-1   ФИДиЖ   2  7  031300-1-2-3Z           031300-1-2-3.plz.xml/2/1                          
ЗКжБ-3-1   ФИДиЖ   3  5  031300-1-2-3Z           031300-1-2-3.plz.xml/3/1                          
ЗКидБ-1-1  ФИДиЖ   1  25 0350001-1-2-3Z          0350001-1-2-3.plz.xml/1/1                         
ЗКидБ-2-1  ФИДиЖ   2  24 0350001-1-2-3Z          0350001-1-2-3.plz.xml/2/1                         
ЗКидБ-3-1  ФИДиЖ   3  28 0350001-1-2-3Z          0350001-1-2-3.plz.xml/3/1                         
ВКир-4-1   ФИДиЖ   4  30 03090101-4-5-6-ВЕЧI     03090101-4-5-6-веч.pli/4/1                        
ВКир-5-1   ФИДиЖ   5  12 03090101-4-5-6-ВЕЧI     03090101-4-5-6-веч.pli/5/1                        
ВКир-6-4   ФИДиЖ   6  13 03090101-4-5-6-ВЕЧI     03090101-4-5-6-веч.pli/6/1                        
ВЭэБ-3-1   ФЭиМ    3  18 080100-3-ВЕЧM           080100-3-веч.plm.xml/3/1                          
ВЭмБ-1-1   ФЭиМ    1  15 080200-1-ВЕЧM           080200-1-веч.plm.xml/1/1                          
ВЭмБ-2-1   ФЭиМ    2  11 080200-2-ВЕЧM           080200-2-веч.plm.xml/2/1                          
ВЭмБ-3-1   ФЭиМ    3  12 080200-3-ВЕЧM           080200-3-веч.plm.xml/3/1                          
ВЭу-4-1    ФЭиМ    4  16 080502-4-ВЕЧI           080502-4-веч.pli/4/1                              
ВЭу-6-1    ФЭиМ    6  21 080502-6-ВЕЧI           080502-6-веч.pli/6/1                              
ЗЭэБ-3-1   ФЭиМ    3  19 080100-3Z               080100-3.plz.xml/3/1                              
ДЭэБ-2-1   ФЭиМ    2  18 080100-2M               080100-2.plm.xml/2/1                              
ДЭэБ-2-2   ФЭиМ    2  20 080100-2M               080100-2.plm.xml/2/2                              
ДЭмБ-2-1   ФЭиМ    2  23 080200-2M               080200-2.plm.xml/2/1                              
ДЭмБ-2-2   ФЭиМ    2  23 080200-2M               080200-2.plm.xml/2/2                              
ДЭиБ-1-1   ФЭиМ    1  25 080500-1M               080500-1.plm.xml/1/1                              
ВКидБ-3-3  ФИДиЖ   3  10 0350004-3-ВЕЧM          0350004-3-веч.plm.xml/3/1                         
ДТмоА-1    ФПТ     1  10 05.02.13A               05.02.13.plax/1/1                                 
ДТмоА-2    ФПТ     2  11 05.02.13A               05.02.13.plax/2/1                                 
ДТмоА-3    ФПТ     3  6  05.02.13A               05.02.13.plax/3/1                                 
ДЦавтА-1   ФИТиМ   1  5  05.13.06A               05.13.06.plax/1/1                                 
ДЦавтА-2   ФИТиМ   2  5  05.13.06A               05.13.06.plax/2/1                                 
ДЦавтА-3   ФИТиМ   3  5  05.13.06A               05.13.06.plax/3/1                                 
ДЦинфА-1   ФИТиМ   1  10 05.13.78A               05.13.78.plax/1/1                                 
ДЦинфА-2   ФИТиМ   2  10 05.13.78A               05.13.78.plax/2/1                                 
ДЦинфА-3   ФИТиМ   3  10 05.13.78A               05.13.78.plax/3/1                                 
ДТмтА-1    ФПТ     1  2  05.16.78A               05.16.78.plax/1/1                                 
ДТмтА-2    ФПТ     2  2  05.16.78A               05.16.78.plax/2/1                                 
ДКбибА-1   ФИДиЖ   1  10 05.25.78A               05.25.78.plax/1/1                                 
ДКбибА-2   ФИДиЖ   2  13 05.25.78A               05.25.78.plax/2/1                                 
ДКбибА-3   ФИДиЖ   3  7  05.25.78A               05.25.78.plax/3/1                                 
ДЭэА-1     ФЭиМ    1  15 08.00.78A               08.00.78.plax/1/1                                 
ДЭэА-2     ФЭиМ    2  16 08.00.78A               08.00.78.plax/2/1                                 
ДЭэА-3     ФЭиМ    3  13 08.00.78A               08.00.78.plax/3/1                                 
ДКрусА-1   ФИДиЖ   1  1  10.02.78A               10.02.78.plax/1/1                                 
ДКрусА-2   ФИДиЖ   2  1  10.02.78A               10.02.78.plax/2/1                                 
ДКрусА-3   ФИДиЖ   3  1  10.02.78A               10.02.78.plax/3/1                                 
ДГизоА-1   ФГИ/ХОПП1  5  17.00.78A               17.00.78.plax/1/1                                 
ДГизоА-2   ФГИ/ХОПП2  5  17.00.78A               17.00.78.plax/2/1                                 
ДГизоА-3   ФГИ/ХОПП3  6  17.00.78A               17.00.78.plax/3/1                                 
ВРр-5-2    ФРиСО   5  12 03240103-5-ВЕЧI         03240103-5-веч.pli/5/1                            
